WP5,wgt,PROJWT,FIELD_DATE,YEAR_CALENDAR,Q1,Q2,Q3,Q4,Q5A,Q5B,Q5C,Q6,Q7,Q8,Q9,Q10A,Q10B,Q11A,Q11B,Q11C,Q11D,Q11E,Q11F,Q11G,Q12,Q13,Q14A,Q14B,Q15A,Q15B,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,D1,Q29,Q30,WGM_Index,WGM_Indexr,ViewOfScience,Age,AgeCategories,Gender,Education,Urban_Rural,Household_Income,Regions_Report,Subjective_Income,WBI,EMP_2010
12,0.3847596318,20791.8002224523,5/1/2018,2018,2,1,1,2,1,1,1,1,98,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2, ,2, , ,3.4,2,2,22,1,1,3,1,5,15,2,4,6
12,1.7742602851,95878.2115998713,5/1/2018,2018,2,3,2,2,2,2,2,2,2,1,1,98,1,3,4,3,98,2,4,4,3,2,3,3,3,3,3,2,1,2,3,2,1,1,2,2,2,2, ,1,98, ,2.2,1,4,22,1,2,2,1,1,15,3,4,6
12,0.8168865085,44143.2512290865,5/1/2018,2018,3,1,1,2,1,1,2,2,2,2,1,98,1,3,4,1,2,1,98,4,1,1,1,98,2,98,1,1,1,3,3,2,1,1,1,1,1,1,1,1,2, ,3.75,3,1,50,3,2,2,1,4,15,1,4,3
12,0.855233438,46215.4584751593,5/1/2018,2018,2,2,1,2,1,1,97,2,1,1,1,1,1,2,1,2,3,2,2,3,2,2,3,4,3,3,2,1,1,1,3,2,1,1,2,2,1,2, ,1,2, ,2.2,1,2,70,3,1,2,1,4,15,1,4,6
12,0.6621201069,35779.9203668395,5/1/2018,2018,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,5,3,3,1,1,1,1,1,1,2, , ,3.4,2,1,34,2,2,2,1,2,15,2,4,1
12,0.3057421575,16521.8212417729,5/1/2018,2018,4,2,1,2,2,1,2,2,1,2,2,1,2,3,4,1,4,2,2,2,1,1,2,2,2,2,3,1,1,2,3,2,1,1,1,2,1,1,1,2, , ,3.4,2,2,33,2,2,3,2,1,15,1,4,1
12,1.4562087307,78691.2100694657,5/1/2018,2018,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,1,2,1,2,3,1,1,1,2,1,2,1,1,1,98,3,1,1,1,1,2,1,1,1,2, , ,3.8,3,1,40,2,2,2,1,2,15,2,4,1
12,0.777025766,41989.2399282747,5/1/2018,2018,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,3,1,3,3,1,2,1,2,2,2,2,1,1,1,3,2,1,1,1,2,1,2, ,1,2, ,3.4,2,2,50,3,1,3,2,4,15,3,4,2
12,1.165538649,62983.8598924121,5/1/2018,2018,2,1,1,2,1,1,2,2,2,1,1,1,2,1,3,1,3,1,2,3,1,1,1,2,4,4,1,1,1,2,3,1,1,1,1,2,1,1,1,1,2, ,3.2,2,1,51,3,1,3,2,3,15,2,4,2
12,1.3659955358,73816.2321081645,5/1/2018,2018,3,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,1,3,98,1,1,1,2,2,2,2,1,1,1,3,1,1,1,1,2,2,2, ,1,2, ,3.6,3,2,26,1,2,2,1,1,15,1,4,5
12,1.6039812698,86676.6036978244,5/1/2018,2018,4,3,1,2,2,1,2,2,1,2,1,1,1,2,1,1,4,1,1,98,1,2,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2, ,2, , ,3.8,3,1,52,3,2,3,2,5,15,1,4,6
12,0.6838758226,36955.5647372379,5/1/2018,2018,2,1,1,2,2,1,97,2,1,1,1,98,1,2,4,3,3,2,4,4,1,1,1,2,3,2,3,1,98,98,3,3,1,1,3,1,1,2, ,1,1,2,3,2,2,43,2,1,1,2,4,15,3,4,6
12,0.8666148425,46830.4915251112,5/1/2018,2018,3,2,1,2,98,1,1,2,2,2,1,1,1,1,3,2,2,1,1,98,1,2,1,1,1,3,1,1,1,2,3,2,2,1,2,2,2,1,1,1,2, ,3.6,3,1,71,3,2,3,1,5,15,2,4,6
12,1.3599996723,73492.225152112,5/1/2018,2018,2,2,1,2,1,1,97,2,2,1,1,1,1,1,1,2,3,1,1,2,1,2,1,2,2,2,1,1,1,2,3,1,2,1,1,2,2,2, ,1,2, ,3.2,2,1,57,3,1,2,1,3,15,2,4,5
12,2.251082492,121644.927356292,5/1/2018,2018,3,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,3,1,2,3,1,2,1,2,2,2,1,1,1,1,3,1,2,1,1,1,1,2, ,1,2, ,3.4,2,1,41,2,2,2,2,5,15,1,4,6
12,1.4036947659,75853.4387055126,5/1/2018,2018,1,2,1,2,1,1,2,1,1,98,1,1,1,1,4,2,98,1,2,3,2,1,1,2,2,3,1,2,1,2,3,1,1,1,1,3,2,1,1,2, , ,3.4,2,3,57,3,2,2,2,1,15,3,4,6
12,2.956532057,159766.302912393,5/1/2018,2018,3,2,1,2,2,2,2,2,2,2,2,98,1,3,4,3,3,2,3,3,2,2,3,2,3,4,3,2,98,3,3,2,2,1,2,5,2,1,1,1,98, ,2.4,1,4,45,2,1,2,1,1,15,3,4,1
12,2.6052056216,140781.179595465,5/1/2018,2018,1,1,1,1,1,1,2,2,2,98,2,2,1,2,1,2,1,1,1,3,2,2,2,2,2,2,1,1,1,2,3,1,1,1,1,2,2,2, ,1,2, ,3,2,1,54,3,2,1,1,5,15,1,4,2
12,0.8168865085,44143.2512290865,5/1/2018,2018,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,3,1,2,1,2,1,1,1,1,98,98,3,2,2,1,1,2,2,1,1,1,1,2,3.4,2,1,50,3,2,2,2,1,15,2,4,1
12,0.6602123687,35676.8292216606,5/1/2018,2018,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,3,1,1,1,1,1,2,3,2,3,64,3,2,2,2,5,15,1,4,6
12,0.8180475054,44205.9896621507,5/1/2018,2018,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,4,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,3.4,2,2,23,1,1,3,1,2,15,1,4,1
12,1.6328276655,88235.4171653984,5/1/2018,2018,2,1,1,2,1,1,2,2,2,2,1,2,1,2,4,3,4,1,99,4,1,1,3,2,4,3,3,2,98,2,3,4,3,1,1,4,2,1,1,2, , ,2.4,1,4,53,3,1,1,2,1,15,3,4,4
12,0.840910165,45441.4515222478,5/1/2018,2018,2,1,1,2,1,1,2,2,1,2,2,1,2,1,4,1,4,1,2,3,1,1,1,2,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,2, , ,3.6,3,2,69,3,2,3,1,4,15,2,4,6
12,1.3234739675,71518.434003171,5/1/2018,2018,2,2,1,2,1,1,2,1,1,2,1,2,2,2,3,2,3,2,3,4,2,2,2,3,3,3,3,1,1,1,3,2,3,2, , , ,2, ,1,98, ,2.6,2,2,26,1,1,2,2,5,15,2,4,1
12,0.6514908238,35205.5307678304,5/1/2018,2018,2,2,1,2,1,1,2,2,1,2,2,1,2,1,4,3,98,3,2,4,1,1,3,3,3,3,1,1,1,98,3,2,2,1,3,99,99,1,1,2, , ,2.4,1,1,37,2,1,3,1,2,15,3,4,1
12,1.6852883824,91070.3110942415,5/1/2018,2018,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,1,2,1,2,3,2,2,2,2,2,4,2,1,1,1,3,1,1,1,1,1,1,2, ,2, , ,3.2,2,2,50,3,2,2,1,5,15,2,4,6
12,0.8600126273,46473.7182864005,5/1/2018,2018,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,3,2,3,2,2,1,2,2,2,2,2,1,1,2,3,2,2,1,1,2,1,2, ,1,2, ,3.2,2,2,20,1,2,2,2,3,15,2,4,5
12,0.6621201069,35779.9203668395,5/1/2018,2018,3,3,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,1,2,3,3,3,3,3,3,3,3,2,2,98,3,3,3,1,3,3,3,2, ,1,98, ,2.2,1,4,25,1,2,1,2,4,15,3,4,1
12,0.8600126273,46473.7182864005,5/1/2018,2018,1,1,1,2,2,2,2,2,1,1,1,2,1,4,4,4,4,4,1,1,4,1,2,2,2,2,2,1,1,2,3,1,1,1,1,1,1,2, ,1,1,1,2.8,2,2,21,1,2,2,1,1,15,2,4,4
12,0.3654655086,19749.1764069428,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,2,1,1,1,1,2,3,2,1,1,2,3,2,1,1,3,3,2,1,1,2, , ,3.8,3,2,45,2,1,3,1,4,15,1,4,1
12,0.3772074596,20383.692818768,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,3,1,3,98,1,1,1,2,1,2,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,3.8,3,1,46,2,2,3,1,3,15,1,4,1
12,0.8666148425,46830.4915251112,5/1/2018,2018,2,1,1,2,1,1,2,1,1,1,1,98,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,3,3,2,1,1,2,2,2,1,1,1,1,1,3.4,2,1,67,3,2,3,2,5,15,1,4,6
12,1.3599996723,73492.225152112,5/1/2018,2018,3,2,1,2,1,1,1,2,2,2,2,1,1,1,4,1,3,1,1,2,3,2,3,2,3,1,3,1,1,1,3,3,1,1,1,3,1,1,1,1,2, ,2.8,2,2,59,3,1,2,1,5,15,2,4,1
12,0.3057421575,16521.8212416622,5/1/2018,2018,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,4,1,1,2,1,1,1,2,2,2,1,1,1,2,3,2,2,1,1,2,2,1,1,1,2, ,3.6,3,1,56,3,2,3,1,5,15,1,4,2
12,0.6396608628,34566.2584401883,5/1/2018,2018,3,2,98,2,2,1,97,2,2,2,2,98,2,2,4,98,98,2,98,98,2,1,1,1,1,1,98,2,1,1,3,2,2,1,1,1,1,1,1,2, , ,4,3,99,57,3,1,1,1,4,15,2,4,1
12,0.7058479,38142.9009507017,5/1/2018,2018,4,2,1,2,1,1,97,2,2,2,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,1,1,1,2, ,4,3,1,38,2,2,2,1,1,15,1,4,1
12,0.6111304912,33024.5224130525,5/1/2018,2018,4,2,1,2,98,1,97,2,1,1,1,2,1,2,4,3,4,1,3,3,2,2,2,3,3,2,2,2,1,2,3,2,2,1,2,4,3,2, ,2, , ,2.4,1,3,25,1,1,3,2,3,15,1,4,4
12,0.3057421575,16521.8212416622,5/1/2018,2018,3,3,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,3,3,3,3,3,3,3,3,3,1,1,1,97,2,2,1,1,1,1,2, ,1,1,2,2.2,1,2,34,2,1,3,2,4,15,2,4,1
12,0.3057421575,16521.8212416622,5/1/2018,2018,4,3,1,2,1,1,2,2,2,2,2,2,1,1,4,4,3,2,3,4,3,3,3,3,3,3,1,1,2,2,1,2,2,1,1,1,1,2, ,2, , ,1.8,1,1,61,3,2,3,2,5,15,1,4,6
12,0.3259340074,17612.9567838333,5/1/2018,2018,3,3,1,2,1,1,1,1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,97,3,3,1,4,4,4,1,98,99, , ,3,2,2,44,2,2,3,1,1,15,3,4,5
12,1.5007216613,81096.618237528,5/1/2018,2018,3,2,1,2,1,1,1,2,2,1,1,1,1,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,1,1,3,2,2,1,1,1,1,1,1,2, , ,3,2,3,38,2,2,2,1,3,15,1,4,3
12,0.7914579514,42769.1323378132,5/1/2018,2018,2,2,1,2,1,1,97,2,1,2,2,1,1,3,2,3,3,2,2,3,2,2,2,1,2,2,2,1,1,1,4,1,1,1,3,3,99,1,1,1,2, ,3,2,2,54,3,1,2,2,4,15,1,4,1
12,1.3196606989,71312.3710162443,5/1/2018,2018,3,2,1,2,2,1,2,2,2,1,1,99,1,2,4,2,4,2,99,3,2,2,2,2,2,2,2,1,1,3,3,2,1,1,1,1,2,2, ,2, , ,3,2,2,58,3,1,2,1,2,15,3,4,5
12,0.6111304912,33024.5224130525,5/1/2018,2018,2,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,3,1,1,2,2,1,1,1,1,4,1,1,2,1,3,2,1,1,1,1,2,1,1,1,98, ,3.8,3,1,31,2,1,3,2,4,15,1,4,1
12,1.7190299949,92893.6543198205,5/1/2018,2018,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,4,1,2,1,2,1,2,1,1,1,3,3,1,1,1,1,1,1,2, ,1,2, ,3.6,3,1,22,1,1, ,2,1,15, ,4,6
12,0.8827110219,47700.3035278476,5/1/2018,2018,3,3,1,2,2,2,97,1,1,2,1,2,1,1,99,2,2,1,4,3,1,1,2,2,2,4,1,2,98,3,3,1,1,1,1,1,1,1,2,2, , ,3.2,2,3,68,3,2,1,2,3,15,2,4,6
12,0.777025766,41989.2399282747,5/1/2018,2018,3,1,1,2,1,1,2,2,2,1,1,2,1,1,3,3,2,1,4,3,1,1,2,2,2,3,2,1,1,2,3,1,2,1,1,2,1,1,1,2, , ,3,2,2,53,3,1,3,2,4,15,1,4,2
12,0.3772074596,20383.692818768,5/1/2018,2018,2,2,1,2,1,1,1,1,1,1,1,2,1,3,4,2,3,2,2,3,2,2,1,2,1,1,2,1,1,1,3,2,2,1,1,1,1,2, ,2, , ,3.4,2,2,51,3,2,3,1,4,15,3,4,2
12,0.3654655086,19749.1764069428,5/1/2018,2018,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,3,1,1,2,1,2,1,1,1,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2, ,3.8,3,1,50,3,1,3,2,3,15,1,4,6
12,0.7914579514,42769.1323378132,5/1/2018,2018,2,2,1,2,1,1,1,1,2,2,1,1,1,1,3,2,3,1,1,2,2,1,1,2,2,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,2, ,3.4,2,2,47,2,1,2,2,1,15,1,4,5
12,0.8147337844,44026.9214356542,5/1/2018,2018,2,2,1,2,1,1,2,2,2,2,1,2,1,2,3,2,3,3,3,4,3,4,1,3,3,3,1,1,1,1,3,3,2,1,1,1,1,1,1,2, , ,2.4,1,1,70,3,1,3,2,5,15,1,4,6
12,1.3659955358,73816.2321081645,5/1/2018,2018,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,3,1,1,2,1,1,1,2,2,2,2,1,1,2,3,1,1,1,1,3,1,2, ,1,2, ,3.6,3,2,27,1,2,2,1,2,15,1,4,1
12,1.3659955358,73816.2321081645,5/1/2018,2018,3,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,3,1,1,1,1,1,2,2, ,1,1,1,3.6,3,2,31,2,2,2,1,3,15,1,4,1
12,0.8600126273,46473.7182864005,5/1/2018,2018,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,3,1,2,1,1,2,2,2, ,1,2, ,3.2,2,2,21,1,2,2,2,2,15,2,4,3
12,0.9419950314,50903.9173721297,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,4,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,3,1,55,3,1,3,1,2,15,1,4,1
12,0.6279966876,33935.9449147532,5/1/2018,2018,2,1,1,2,1,1,2,1,1,2,1,2,2,2,4,2,2,1,1,4,3,1,2,2,2,2,3,1,1,2,3,3,2,1,1,2,1,1,1,1,2, ,3.2,2,2,60,3,1,3,2,3,15,3,4,1
12,0.8666148425,46830.4915251112,5/1/2018,2018,3,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,3,3,1,1,1,1,2,2,2, ,1,2, ,3.2,2,2,74,3,2,3,2,3,15,1,4,6
12,1.3000927776,70254.951586638,5/1/2018,2018,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,1,2,2,3,2,99,2,3,2,2,3,1,98,2,3,2,2,1,2,4,2,2, ,1,1,97,2.75,2,2,25,1,2,3,2,1,15,2,4,1
12,0.6298113359,34034.0056309187,5/1/2018,2018,2,2,1,2,98,1,2,2,2,2,2,2,1,2,2,1,3,1,2,3,3,2,1,2,2,2,1,1,1,2,3,1,1,2, , , ,2, ,1,1,2,3.4,2,1,33,2,1,3,1,2,15,2,4,1
12,0.8666148425,46830.4915251112,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,4,2,2,2,2,2,2,1,1,1,1,3,2,1,1,1,1,1,2, ,1,1,1,3.2,2,1,69,3,2,3,1,4,15,2,4,6
12,0.8147337844,44026.9214356542,5/1/2018,2018,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,4,2,2,2,2,2,2,2,1,1,1,3,2,1,1,1,1,1,1,1,99, , ,3.2,2,2,70,3,1,3,1,2,15,3,4,6
12,1.3448448232,72673.2811441052,5/1/2018,2018,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,4,1,2,4,1,1,1,1,2,2,1,1,98,1,3,2,1,1,1,1,1,1,1,1,1,1,3.8,3,1,43,2,2,3,1,1,15,3,4,1
12,0.8180475054,44205.9896621507,5/1/2018,2018,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,3,1,3,3,1,1,2,2,1,4,1,1,1,1,3,2,2,1,1,2,2,2, ,1,2, ,3.4,2,1,23,1,1,3,1,4,15,1,4,1
12,1.8183341564,98259.8936949333,5/1/2018,2018,4,1,1,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,4,1,2,1,1,1,1,3,98,1,2,3,2,2,1,1,1,2,1,1,1,1,2,3.8,3,99,69,3,1,1,1,3,15,3,4,6
12,0.3057421575,16521.8212417729,5/1/2018,2018,2,1,1,2,1,1,2,2,1,1,1,1,1,1,4,1,2,2,2,2,1,3,3,3,3,3,3,2,2,2,3,3,1,1,4,5,4,1,2,2, , ,2.4,1,4,34,2,2,3,1,4,15,1,4,1
12,1.165538649,62983.8598924121,5/1/2018,2018,3,2,1,1,2,1,2,2,2,2,2,2,1,1,3,1,2,1,2,3,1,1,2,2,2,2,1,1,1,2,3,3,3,1,1,2,1,1,1,2, , ,3.4,2,1,52,3,1,3,1,4,15,1,4,4
12,1.4077508579,76072.6234826498,5/1/2018,2018,3,2,1,2,1,1,2,1,1,1,1,1,1,2,3,1,2,1,1,2,2,2,2,2,1,2,1,1,1,2,3,1,1,1,1,2,1,1,1,2, , ,3.4,2,1,27,1,2,2,2,1,15,3,4,1
12,0.8600126273,46473.7182864005,5/1/2018,2018,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,5,1,1,1,1,1,2,2, ,2, , ,3.8,3,1,20,1,2,2,1,4,15,1,4,3
12,1.7742602851,95878.2115998713,5/1/2018,2018,2,3,2,2,2,2,2,2,2,1,2,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,98,98,1,1,3,3,4,1,1,4,3,2, ,1,2, ,2.2,1,99,24,1,2,2,1,2,15,2,4,5
12,0.4076027437,22026.2057596922,5/1/2018,2018,2,2,1,2,1,1,97,2,1,1,1,2,2,1,2,1,3,1,3,3,1,2,2,2,2,3,2,1,1,1,3,2,2,1,1,2,1,1,1,1,1,1,3.2,2,2,71,3,2,3,1,5,15,1,4,6
12,1.3234739675,71518.434003171,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1,2, ,1,1,2,4,3,1,25,1,1,2,2,2,15,1,4,1
12,1.3234739675,71518.434003171,5/1/2018,2018,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,98,1,1,1,2,1,2,1,1,1,3,3,1,1,1,1,1,1,2, ,1,1,2,3.8,3,1,27,1,1,1,2,5,15,1,4,1
12,1.4562087307,78691.2100694657,5/1/2018,2018,3,3,1,2,1,1,1,1,1,2,2,2,2,2,1,1,3,1,1,2,3,3,3,3,4,4,1,1,2,2,3,2,1,1,1,3,1,2, ,2, , ,2.2,1,1,40,2,2,2,1,2,15,2,4,6
12,0.8332416133,45027.0551506553,5/1/2018,2018,2,1,1,2,1,1,2,2,2,1,2,98,98,1,2,1,4,98,98,4,3,1,98,98,98,98,3,1,1,1,3,2,1,1,1,1,1,2, ,2, , , ,99,2,16,1,1,2,1,1,15,2,4,6
12,0.6415092157,34666.1404993536,5/1/2018,2018,4,1,2,2,1,1,1,2,2,1,2,2,2,2,2,4,4,2,2,4,1,1,1,1,2,1,3,2,2,1,3,1,1,1,4,4,4,1,2,2, , ,3.2,2,4,28,1,1, ,2,1,15,3,4,6
12,1.6792766212,90745.4450551476,5/1/2018,2018,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,2,2,1,1,1,2, ,3.8,3,1,71,3,1,3,1,5,15,1,4,6
12,0.9383774827,50708.4307773515,5/1/2018,2018,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,3,1,2,2,1,1,1,2,2,2,2,1,1,2,3,2,1,2, , , ,1, ,1,2, ,3.6,3,2,70,3,2,2,1,3,15,1,4,3
12,0.6602123687,35676.8292216606,5/1/2018,2018,2,2,1,1,1,1,2,1,1,1,1,2,2,1,4,4,4,4,4,4,1,1,1,2,4,4,2,2,1,2,3,2,4,1,1,1,2,1,1,1,2, ,2.6,2,3,62,3,2,2,1,5,15,1,4,3
12,0.6838758226,36955.5647372379,5/1/2018,2018,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,98,98,2,2,1,2,3,2,98,2,2,2,1,1,1,98,2,2,1,2,1,2,1,1,1,2, ,2.6666666667,2,2,42,2,1,2,2,1,15,1,4,3
12,0.3464884042,18723.6837882192,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,3,1,1,1,1,3,1,1,1,1,1,1,2, ,1,1,1,3.4,2,1,40,2,2,3,1,5,15,1,4,1
12,0.8168865085,44143.2512290865,5/1/2018,2018,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,3,2,2,3,4,2,2,2,2,2,2,2,1,1,3,1,2,2,1,3,3,3,2, ,1,1,2,2.8,2,2,49,2,2,2,1,3,15,1,4,1
12,0.8332416133,45027.0551506553,5/1/2018,2018,2,3,1,2,1,1,2,2,2,1,1,2,1,2,3,2,2,2,3,4,2,2,2,2,3,2,2,1,1,1,3,2,1,1,1,1,1,1,1,2, , ,2.8,2,2,21,1,1,2,1,2,15,2,4,1
12,0.3057421575,16521.8212416622,5/1/2018,2018,4,2,1,2,1,1,2,2,2,2,2,1,1,2,3,2,3,1,2,4,2,2,2,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2, ,1,2, ,3,2,3,63,3,1,3,1,3,15,3,4,6
12,0.6838758226,36955.5647372379,5/1/2018,2018,3,3,1,2,1,1,2,1,1,1,98,2,1,3,2,2,98,2,98,3,2,2,2,3,3,2,2,1,1,1,3,2,2,1,2,2,2,1,1,1,2, ,2.6,2,2,43,2,1,2,1,2,15,2,4,1
12,0.6838758226,36955.5647372379,5/1/2018,2018,2,2,1,2,1,1,97,2,2,1,1,2,1,2,2,1,3,1,1,3,1,2,1,2,4,2,1,1,1,1,3,2,1,1,1,1,1,2, ,2, , ,3,2,1,43,2,1,2,2,2,15,2,4,2
12,0.3057421575,16521.8212416622,5/1/2018,2018,2,1,1,2,1,1,1,2,2,2,2,98,1,1,2,2,2,2,2,4,2,1,2,2,2,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,2, ,3.2,2,2,60,3,2,3,1,4,15,3,4,6
12,0.3654655086,19749.1764069428,5/1/2018,2018,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,4,2,2,2,2,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,99, , ,3,2,1,47,2,1,3,2,2,15,2,4,1
12,0.8192866548,44272.9513311624,5/1/2018,2018,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1,1,1,1,2, ,2, , ,3,2,1,24,1,2,3,1,5,15,1,4,3
12,1.6039812698,86676.6036978244,5/1/2018,2018,2,2,1,2,2,1,1,2,2,1,1,98,1,1,2,2,1,1,98,98,2,2,2,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,3.2,2,1,49,2,2,3,1,3,15,1,4,1
12,1.7368037477,93854.11973031,5/1/2018,2018,3,2,1,2,1,2,97,2,1,1,1,2,2,2,2,1,2,3,1,3,2,1,1,2,1,2,1,2,98,2,3,3,3,1,3,3,3,2, ,1,1,97,3.8,3,3,54,3,2,2,2,4,15,2,4,1
12,0.7058479,38142.9009507017,5/1/2018,2018,2,1,1,2,2,1,1,2,2,1,1,1,2,1,4,2,2,2,2,2,1,2,1,2,1,4,1,1,1,2,3,2,1,1,1,1,1,1,1,1,2, ,3.4,2,1,41,2,2,2,2,3,15,1,4,6
12,1.3659955358,73816.2321081645,5/1/2018,2018,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,98,2,2,2,1,2,1,1,1,1,2,3,1,1,1,1,4,2,2, ,1,1,1,3.2,2,1,29,1,2,2,1,2,15,3,4,6
12,0.3357026952,18140.8411816768,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,3,2,1,1,1,3,1,2, ,1,2, ,3.4,2,1,42,2,1,3,2,4,15,2,4,6
12,0.3057421575,16521.8212417729,5/1/2018,2018,2,2,1,2,1,1,2,2,1,1,2,98,2,3,3,1,3,1,98,4,1,2,1,2,2,2,1,1,1,1,3,2,2,1,1,1,1,1,1,1,2, ,3.4,2,1,34,2,2,3,1,2,15,3,4,1
12,0.9091670782,49129.9468474666,5/1/2018,2018,2,2,1,2,1,2,97,2,2,2,2,1,1,1,2,2,2,1,2,3,2,2,1,2,2,1,2,1,1,98,3,2,2,1,2,1,2,2, ,1,1,97,3.2,2,2,75,3,1,1,1,5,15,1,4,6
12,0.6621201069,35779.9203668395,5/1/2018,2018,1,1,1,2,1,1,2,2,2,2,2,2,98,1,4,2,1,2,4,4,1,2,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,2, ,1,98, ,3.4,2,1,27,1,2,2,1,5,15,2,4,3
12,0.8168865085,44143.2512290865,5/1/2018,2018,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,3,3,2,2,2,2,2,2,2,1,1,1,3,2,1,1,2,2,2,1,1,1,2, ,3,2,2,53,3,2,1,2,2,15,2,4,1
12,0.777025766,41989.2399282747,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,4,1,1,4,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,2, ,1,2, ,3.6,3,1,46,2,1,3,1,4,15,2,4,1
12,1.8284953157,98808.9866269416,5/1/2018,2018,2,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,3,1,1,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,2, ,2, , ,3.4,2,1,21,1,2,2,2,4,15,1,4,6
